source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,43,425,43,1849,79507,1,-0.0411152,205.766,139.471,4.3103,4617.44,2689.66,27.423,0,0.0447059,0.00470588,0.0305882,0.141176,0.0423529,0.105705,0,0,0.261176,0.491765,0.247059,0.738824,0,10570.5,10570.5
baseline,1,2010,female,43,433,43,1849,79507,0,0.00388524,159.452,117.373,4.00286,3376.92,2176.74,25.9921,0,0.108545,0.00230947,0.0323326,0.138568,0.0438799,0.154293,0,0,0.424942,0.381062,0.193995,0.575058,0,15429.3,15429.3
baseline,1,2010,male,44,430,44,1936,85184,1,-0.0509774,206.836,139.692,4.30855,4628.69,2560.56,28.3025,0,0.0348837,0,0.0116279,0.109302,0.0232558,0.105705,0,0,0.193023,0.474419,0.332558,0.806977,0,10570.5,10570.5
baseline,1,2010,female,44,439,44,1936,85184,0,0.0720502,159.489,117.347,3.99204,3375.03,2087.8,26.9705,0,0.109339,0.00683371,0.0136674,0.161731,0.070615,0.154293,0,0,0.316629,0.47836,0.205011,0.683371,0,15429.3,15429.3
baseline,1,2010,male,45,432,45,2025,91125,1,-0.101667,207.732,139.814,4.30218,4633.23,2445.38,27.7843,0,0.0486111,0,0.0347222,0.113426,0.0439815,0.11367,0,0,0.208333,0.532407,0.259259,0.791667,0,11367,11367
baseline,1,2010,female,45,444,45,2025,91125,0,-0.0482787,159.463,117.244,3.98097,3370.3,2004.61,27.1107,0.00225225,0.0923423,0.00225225,0.0225225,0.164414,0.0563063,0.160029,0,0,0.308559,0.47973,0.211712,0.691441,0,16002.9,16002.9
baseline,1,2010,male,46,432,46,2116,97336,1,-0.00365143,208.111,139.659,4.28924,4626.25,2339.64,27.3487,0,0.0486111,0,0.0416667,0.12963,0.0486111,0.11367,0,0,0.293981,0.460648,0.24537,0.706019,0,11367,11367
baseline,1,2010,female,46,445,46,2116,97336,0,-0.024824,159.383,117.181,3.97338,3363.51,1923.1,27.2047,0.00224719,0.114607,0,0.0382022,0.166292,0.0741573,0.160029,0,0,0.298876,0.474157,0.226966,0.701124,0,16002.9,16002.9
baseline,1,2010,male,47,422,47,2209,103823,1,-0.0182937,207.9,139.184,4.27323,4608.56,2237.53,27.1938,0.00236967,0.049763,0.00236967,0.0545024,0.123223,0.0379147,0.11367,0,0,0.300948,0.459716,0.239336,0.699052,0,11367,11367
baseline,1,2010,female,47,437,47,2209,103823,0,0.0953223,159.271,117.253,3.97045,3356.24,1842.04,26.6352,0.00228833,0.112128,0,0.0320366,0.148741,0.0686499,0.160029,0,0,0.347826,0.473684,0.17849,0.652174,0,16002.9,16002.9
baseline,1,2010,male,48,416,48,2304,110592,1,0.0337423,207.264,138.509,4.26097,4585.24,2135.1,27.4981,0.00240385,0.0576923,0.00721154,0.0216346,0.127404,0.0456731,0.11367,0,0,0.283654,0.447115,0.269231,0.716346,0,11367,11367
baseline,1,2010,female,48,431,48,2304,110592,0,-0.0728825,159.091,117.446,3.96921,3349.14,1762.5,26.1884,0,0.0951276,0.00232019,0.0348028,0.153132,0.0951276,0.160029,0,0,0.408353,0.387471,0.204176,0.591647,0,16002.9,16002.9
baseline,1,2010,male,49,415,49,2401,117649,1,0.0820788,206.46,137.858,4.25793,4562.25,2031.79,27.1117,0.00240964,0.0385542,0.00481928,0.0457831,0.0963855,0.086747,0.11367,0,0,0.293976,0.506024,0.2,0.706024,0,11367,11367
baseline,1,2010,female,49,430,49,2401,117649,0,0.0277033,158.75,117.641,3.96442,3341.26,1686.16,26.6044,0.00697674,0.0837209,0,0.0302326,0.167442,0.0767442,0.160029,0,0,0.374419,0.44186,0.183721,0.625581,0,16002.9,16002.9
baseline,1,2010,male,50,412,50,2500,125000,1,-0.045232,205.676,137.444,4.26453,4543.28,1929.54,28.2314,0.00242718,0.0606796,0,0.0800971,0.116505,0.0679612,0.125126,0,0,0.18932,0.490291,0.320388,0.81068,0,12512.6,12512.6
baseline,1,2010,female,50,428,50,2500,125000,0,0.00905218,158.165,117.686,3.95271,3330.96,1613.59,27.855,0,0.10514,0.00233645,0.0233645,0.165888,0.102804,0.165202,0,0,0.261682,0.457944,0.280374,0.738318,0,16520.2,16520.2
