Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
40,1,273.294517342632,100.053163918404,83.0660756102449,2.9123063158046,40.2838702709472,17.4688664610895,36.2322192691451,117.610578695471,82.3608451659866,21.3304260757854,133.419193642571,217.603936138104,40.8020357049866,68.3790467882935,27.0490938999667,978.934554315903,12.4714720444434,93.4425373664372,1.32644244030953,9.72273840479462,8.37713441468701,162.4760708,73.35471066,2384.56078797995,1,1.71490805361384,1390.4890019934,2384.56078797995,0.984071354737846
41,1,272.511821797125,99.8226628527369,83.0070035624457,2.90861931510635,40.1388875543848,17.4234919985249,36.2175778598734,117.377116554489,82.2398334256824,21.2915985878422,133.992309046124,218.415769578181,40.8924759431216,68.6779139712268,27.0203767633043,977.85565401769,12.4522233381504,93.3096675414726,1.32585314227031,9.71623567028456,8.34315330987084,162.4260798,73.53969799,2378.88134028201,1,1.71499782476228,1387.1045816701,2378.88134028201,0.984688077394026
42,1,271.746532018824,99.587694317539,82.9367208622926,2.9056167825151,39.9888544961791,17.3751920801256,36.2057455328707,117.161908773319,82.1366098911383,21.2482307312819,134.587785938037,219.304536900245,41.0025852658664,68.9953234197653,27.0123327190885,977.009422458041,12.4315575477409,93.1800961821582,1.32511839890796,9.7079954632827,8.31001555783331,162.3700456,73.71431551,2373.19236928715,1,1.71525638765745,1383.5787969449,2373.19236928715,0.98535583012951
43,1,270.992014905763,99.3460449417867,82.8535419403279,2.90316060237194,39.8331509574725,17.3234636457635,36.1954888811586,116.963082702361,82.0448912823861,21.2007046441404,135.208515682139,220.265399734574,41.1324314201427,69.3238270139293,27.0250355785265,976.383212072804,12.4094362437678,93.0525168787752,1.32423139528557,9.69793344793054,8.27885779001614,162.3080906,73.87550341,2367.44863639055,1,1.71568938632464,1379.8818453159,2367.44863639055,0.986072966477579
44,1,270.241132498368,99.0952489636889,82.7554114126881,2.90108548268708,39.6710934097048,17.267787816491,36.1854251426726,116.77872147545,81.9584126685479,21.149363879085,135.856801869451,221.291592068004,41.2811914763773,69.6552578925091,27.0576055758656,975.959120651602,12.3857808379978,92.925635909982,1.32318017670771,9.68592552793611,8.25046986901798,162.2405228,74.01995107,2361.59670540056,1,1.71629840520954,1375.9825786893,2361.59670540056,0.986838081692933
45,1,269.486590076159,98.8327429630315,82.6400157896498,2.89920570149406,39.501998267969,17.2076635191532,36.1740729433011,116.606969535771,81.8712074572421,21.0945182869277,136.53437188275,222.374665739659,41.4472307329982,69.9809530250566,27.1083485656901,975.714177495229,12.3604807753282,92.7981892890731,1.32194922084152,9.67181716429977,8.22529115690888,162.1677792,74.14441793,2355.57814822889,1,1.7170797254646,1371.8513551207,2355.57814822889,0.987649747878472
46,1,268.72121650067,98.5559979415741,82.5048930649824,2.8973215404967,39.3252347596457,17.1426351074595,36.15989885541,116.446104311835,81.7778389122579,21.0364468401582,137.242372219478,223.504699710125,41.6282024889381,70.2919824557152,27.1749147745286,975.620485706147,12.333401240705,92.6689346562243,1.32052100013617,9.65543294158713,8.20341983438438,162.090368,74.24603079,2349.33235857747,1,1.71802305731297,1367.4626475921,2349.33235857747,0.988506186555131
47,1,267.938146991455,98.2626150102523,82.3475273474613,2.89522496671236,39.1402615380483,17.0723115081403,36.1413553601368,116.294563011797,81.6735673485799,20.9753956599489,137.981330406589,224.670442536448,41.8211572208974,70.5793735613891,27.254463663742,975.645252798113,12.3043887458347,92.5366125499985,1.31887730941256,9.63658488367212,8.18463158562372,162.0088139,74.32252895,2342.7986535473,1,1.7191103251729,1362.7971510855,2342.7986535473,0.989404910375338
48,1,267.130883763378,97.9503733025079,82.1654166429077,2.89270418367312,38.9466423408903,16.9963750165824,36.116906188056,116.150915579197,81.5544408778003,20.9115688619681,138.751068485278,225.859363521974,42.0226498370759,70.8343181738168,27.3438222037252,975.750648826492,12.2732730927175,92.3998732056674,1.31700014136923,9.61507810937845,8.16840404957541,161.9236077,74.37243332,2335.91738969474,1,1.72031458689956,1357.8431569918,2335.91738969474,0.990342380719167
49,1,266.293221847708,97.6172237254928,81.9561053591342,2.88954680999555,38.7440381588775,16.9145789007634,36.0850363465296,116.013779632053,81.4173036286255,20.8451108130002,139.550558822261,227.057600050883,42.2288354126325,71.0483520124079,27.4396258683676,975.893461248828,12.2398647086036,92.2571687284832,1.31487194372786,9.59071281101204,8.15394395353425,161.8351601,74.39512353,2328.62993003154,1,1.72159916834784,1352.5970346897,2328.62993003154,0.991313689834549
50,1,265.41904669231,97.2612299738477,81.7171793006115,2.88554166416353,38.5321766636639,16.8267344591636,36.0442465644632,115.881681052944,81.2597238208724,20.7760800247795,140.377722979699,228.24980741117,42.4355473092741,71.2135000598125,27.5384349587954,976.024572484472,12.203947239336,92.1066165583886,1.31247519005682,9.56328225627069,8.14021476851445,161.7437602,74.39081828,2320.87747711592,1,1.72291708945918,1347.0627758672,2320.87747711592,0.992312321544906
51,1,264.502028567383,96.8804657499904,81.4462272403015,2.88047935148682,38.3108027773286,16.7326895587346,35.9930343133088,115.752871331188,81.079852222323,20.7044165315765,141.229184511618,229.418936111389,42.6383555583849,71.3223862717692,27.6368225369467,976.088340964076,12.1652661881434,91.9458457930576,1.3097913008951,9.53256724925298,8.12596376458864,161.649539,74.36046591,2312.59896133277,1,1.72421084854406,1341.2506731909,2312.59896133277,0.993329992690717
52,1,263.53526169665,96.4728861986643,81.140781098195,2.87415211787979,38.0796179570601,16.6323022587173,35.9298667179277,115.625122213489,80.8762307660521,20.6299065910176,142.099999792087,230.545984703342,42.8326086030833,71.3683127186415,27.7314347027908,976.02203984706,12.1235155247424,91.7718450765625,1.30679908706009,9.49832841316225,8.10974861246372,161.5524409,74.30556449,2303.72838725461,1,1.72541261796703,1335.1753448801,2303.72838725461,0.994356605319747
53,1,262.510907463543,96.03619624115,80.7982512471269,2.8663535784721,37.8382176564803,16.5254138732558,35.8531523749557,115.495522900767,80.6475763866226,20.5521496414857,142.983399067869,231.609789546863,43.013465257042,71.3453174507703,27.81902735872,975.755541789806,12.0783248167543,91.580833947187,1.30347297172548,9.46029818248945,8.08996462778339,161.4522063,74.22793867,2294.19215340751,1,1.72644488784465,1328.8533966883,2294.19215340751,0.995380309435392
54,1,261.419908551388,95.5677414957904,80.4158766523047,2.85687902312253,37.5860375975567,16.4118262200121,35.7612203268204,115.360308320773,80.3925686121197,20.4705332121538,143.87057660834,232.586922461718,43.1759269590527,71.248223722035,27.8964865126132,975.211460315573,12.0292498809962,91.3681814157153,1.29978131597107,9.41817476811645,8.06487454360534,161.3483694,74.12950555,2283.90693608212,1,1.72722157554739,1322.3010691945,2283.90693608212,0.99638767860039
55,1,260.251833320537,95.0644447046336,79.9907078657933,2.84552691934152,37.3223183465416,16.2912871575008,35.65231363398,115.214744083646,80.1096676649135,20.3842210185901,144.750567777767,233.451762277942,43.314880977637,71.0726923756165,27.9608401920402,974.305926256351,11.9757696874064,91.1283922349348,1.29568516563617,9.37162016845031,8.03264290073087,161.2402729,74.01206092,2272.77866739214,1,1.72764959868349,1315.5321942158,2272.77866739214,0.99736398578969
56,1,258.994897786863,94.5228060028254,79.5196375609585,2.83210208961319,37.0460958222642,16.1634875432388,35.5246035596443,115.053089235644,79.7969860902852,20.292158600728,145.61024718732,234.176795243612,43.4251645743006,70.8152868681289,28.0092701156407,972.950129306984,11.9172917513394,90.8551764797845,1.29113770538361,9.32026392026574,7.99137701822931,161.1271014,73.87711221,2260.70303454432,1,1.72763088870916,1308.5567347279,2260.70303454432,0.998293563758414
57,1,257.636186945399,93.938975641419,78.9994854525381,2.81642073446429,36.7562214843685,16.0280709085531,35.3762270401472,114.868647665432,79.4522284892172,20.1930988186847,146.434470056095,234.733173173556,43.5016565361521,70.4735540526745,28.0391293176929,971.052654181846,11.8531670846526,90.5416083616677,1.28608460028948,9.26371337916195,7.9391757097121,161.0079303,73.7257756,2247.56770033251,1,1.72706480212193,1301.380062619,2247.56770033251,0.999160231331897
58,1,256.162074859172,93.3088992097437,78.4271374085986,2.79831719577918,36.4514125440293,15.8846555580566,35.2053471818146,114.653910292529,79.0727061115211,20.0856476243071,147.206367160533,235.091531867974,43.5393986464345,70.0461182569313,28.0479697542105,968.522551000022,11.782714721357,90.1803715056718,1.28046530845756,9.20157050996557,7.87418595496106,160.881787,73.55874443,2233.2562436435,1,1.72585086700099,1294.0030256057,2233.2562436435,0.99994775951357
